Date,FUND_NET_ASSET_VAL,TOT_RETURN_INDEX_GROSS_DVDS,ALL_BROKERS_ADV_TOT_AGGR_VOL,FUND_FLOW,PX_LAST,TURNOVER,PX_VOLUME,AVERAGE_BID_ASK_SPREAD
5/28/2021,47.6199,65.1264,252914,25.2862,47.6567,18650070,310830,0.0302
5/27/2021,47.5142,64.9743,107698,8.9826,47.5453,28118060,469701,0.0295
5/26/2021,47.4927,65.1047,187475,16.4315,47.6408,21738220,362824,0.0312
5/25/2021,47.5326,65.0503,177894,22.3965,47.601,17520740,292344,0.041
5/24/2021,47.645,65.1807,88000,5.9774,47.6964,26828700,446814,0.0355
5/21/2021,47.4322,64.8765,242617,20.9704,47.4738,13372970,223656,0.0405
5/20/2021,47.4156,64.8765,75721,5.9648,47.4738,20006990,335126,0.0398
5/19/2021,47.0552,64.42,151821,4.472,47.1398,20080920,340433,0.0457
5/18/2021,47.2038,64.6048,102799,16.2727,47.275,28330880,474445,0.032
5/17/2021,47.5276,65.0395,167362,14.8401,47.593,21499870,359207,0.0448
5/14/2021,47.6383,65.1373,94793,22.4129,47.6646,77222010,1289761,0.0381
5/13/2021,47.1879,64.4852,642860,53.9162,47.1875,79857370,1345679,0.0396
5/12/2021,46.5287,63.8223,1016256,72.6921,46.7024,89882290,1524080,0.0387
5/11/2021,47.3034,64.7786,167612,67.2882,47.4022,29197790,490267,0.0351
5/10/2021,47.612,65.2351,171251,5.9486,47.7362,22056460,366681,0.0318
5/7/2021,47.5642,65.1047,131796,26.9432,47.6408,25043620,418201,0.0303
5/6/2021,47.4071,64.7352,99376,2.9907,47.3704,71148870,1195236,0.0321
5/5/2021,47.0893,64.4418,728271,68.5586,47.1557,18373410,309620,0.0336
5/4/2021,47.1006,64.4635,142458,8.8825,47.1716,15906760,268590,0.035
5/3/2021,47.0626,64.4309,108978,1.4808,47.1477,17203180,290269,0.0366
4/30/2021,46.802,64.0057,93018,17.7549,46.8347,17179030,289910,0.0304
4/29/2021,46.7685,64.0273,163600,2.9614,46.8505,19984560,337484,0.0335
4/28/2021,46.5443,63.6818,180555,5.9186,46.5976,16453200,278895,0.0369
4/27/2021,46.5761,63.7249,162873,10.308,46.6292,12859230,217959,0.0371
4/26/2021,46.4961,63.4766,111300,0,46.4475,28761460,488691,0.0302
4/23/2021,46.5293,63.8437,276347,25.0077,46.7161,21455440,362849,0.0325
4/22/2021,46.5602,63.6926,226920,11.7767,46.6055,26272420,445137,0.033
4/21/2021,46.6172,63.8113,239150,14.7307,46.6924,26659930,451079,0.0302
4/20/2021,46.5612,63.7034,307548,22.123,46.6134,24800170,420663,0.0313
4/19/2021,46.4182,63.5306,219431,10.3117,46.487,34410330,585028,0.0317
4/16/2021,46.4148,63.5198,186304,20.56,46.4791,13033590,221624,0.0394
4/15/2021,46.2182,63.293,131079,4.4054,46.3131,14304260,244394,0.0336
4/14/2021,45.9748,62.8826,138565,2.9245,46.0129,31821980,547307,0.0478
4/13/2021,45.9516,62.9042,132223,8.7273,46.0287,12901830,221592,0.0302
4/12/2021,45.9692,62.8502,146332,4.3614,45.9892,12968250,222878,0.0293
4/9/2021,45.8687,62.807,115900,5.8175,45.9576,16475340,283634,0.0332
4/8/2021,45.8,62.7098,144439,5.8048,45.8864,17382940,299427,0.0358
4/7/2021,45.788,62.6235,142893,17.3882,45.8232,16908400,291498,0.0627
4/6/2021,45.8601,62.7638,149776,4.3459,45.9259,17389760,299236,0.0408
4/5/2021,45.8522,62.8934,203683,11.6073,46.0208,33055680,567722,0.0351
4/1/2021,45.6686,62.5155,328443,18.8587,45.7442,15739920,272303,0.041
3/31/2021,45.526,62.3885,145552,4.3346,45.6508,13073350,224880,0.0377
3/30/2021,45.561,62.3456,110697,10.1432,45.6193,11736490,202098,0.0369
3/29/2021,45.7141,62.6032,100052,4.3504,45.8078,13195510,226732,0.0463
3/26/2021,45.5435,62.4207,142671,11.6401,45.6743,11135370,192867,0.0423
3/25/2021,45.0229,61.6156,100197,1.4496,45.0852,14495940,253745,0.0469
3/24/2021,44.7914,61.3687,88213,7.1651,44.9046,16705290,291529,0.0432
3/23/2021,44.799,61.3043,122634,18.5334,44.8574,12122100,211811,0.044
3/22/2021,44.7964,61.2721,112068,0,44.8339,8657262,151979,0.0408
3/19/2021,44.4791,60.7998,93745,8.5549,44.4883,53459120,941945,0.0496
3/18/2021,44.5446,60.9501,73283,45.3027,44.5982,7130638,125368,0.0473
3/17/2021,44.7279,61.1862,53315,7.089,44.771,9241187,162054,0.0483
3/16/2021,44.8436,61.3687,97325,2.8473,44.9046,60495780,1058988,0.0446
3/15/2021,44.792,61.2614,104555,58.5197,44.826,9785681,172034,0.0397
3/12/2021,44.6215,61.0038,88280,2.8513,44.6375,10726090,189183,0.0455
3/11/2021,44.4244,60.8105,94802,7.1012,44.4961,16178050,285180,0.0421
3/10/2021,44.2834,60.5958,152909,4.2419,44.339,62936830,1115275,0.0486
3/9/2021,43.9534,60.1772,120125,59.1981,44.0327,10517860,186958,0.0475
3/8/2021,43.6486,59.7693,85088,1.399,43.7342,19020910,339897,0.0481
3/5/2021,43.5045,59.5224,145542,9.7249,43.5536,8929665,162926,0.0529
3/4/2021,42.6219,58.4382,73023,0,42.7603,13468210,246876,0.0559
3/3/2021,43.0811,59.0286,77608,2.7132,43.1923,10054620,182229,0.0455
3/2/2021,43.5089,59.5761,107760,0,43.5929,1.08E+08,1939807,0.0555
3/1/2021,43.6571,59.6278,716905,102.477,43.6307,12311130,221339,0.0526
2/26/2021,42.9312,58.668,91023,6.9477,42.9243,80628320,1460529,0.051
2/25/2021,43.1434,59.2229,72517,70.098,43.3304,12391260,222601,0.0565
2/24/2021,43.6999,59.842,91735,8.2876,43.7833,8229750,147006,0.0469
2/23/2021,43.5945,59.6072,62609,4.1972,43.6115,10210430,183445,0.0556
2/22/2021,43.5133,59.5538,59920,4.1871,43.5724,7931364,142271,0.0388
2/19/2021,43.648,59.6925,72092,1.3931,43.674,9036586,161119,0.0255
2/18/2021,43.8111,59.9807,65196,5.5897,43.8848,12256270,218183,0.0439
2/17/2021,43.7778,59.906,99353,4.2079,43.8301,6193249,110636,0.0424
2/16/2021,43.6571,59.6819,45700,0,43.6662,8719488,155667,0.032
2/12/2021,43.7582,59.8206,58041,8.3863,43.7677,5572261,99544,0.0383
2/11/2021,43.7284,59.7993,58317,0,43.752,8959399,159912,0.0356
2/10/2021,43.7075,59.842,63789,1.4,43.7833,7025479,125304,0.0466
2/9/2021,43.7497,59.874,63516,0,43.8067,9529061,169939,0.0449
2/8/2021,43.7134,59.7459,106147,8.4041,43.713,10260500,183116,0.0453
2/5/2021,43.7199,59.7673,89613,1.3995,43.7286,10451580,186465,0.0421
2/4/2021,43.6472,59.6289,141765,2.7994,43.6274,9028702,161701,0.0461
2/3/2021,43.3225,59.2123,86098,2.7948,43.3226,12930730,232868,0.0469
2/2/2021,43.4023,59.3937,180855,12.483,43.4553,10445110,187269,0.0458
2/1/2021,42.9841,58.7747,72988,4.1687,43.0024,10052540,182528,0.0531
1/29/2021,42.5731,58.2727,96390,9.6331,42.6334,17656160,320735,0.059
1/28/2021,43.1962,59.1118,143117,2.7391,43.2473,35340480,631581,0.0488
1/27/2021,42.7659,58.8994,85396,27.7921,43.0919,28213840,505754,0.0375
1/26/2021,43.7745,59.9191,193563,17.8849,43.8379,39983390,708921,0.0231
1/25/2021,43.7853,59.9722,402540,12.6739,43.8768,67146100,1188716,0.0389
1/22/2021,43.6254,59.6748,693877,47.8909,43.6592,3710982,66022,0.0433
1/21/2021,43.652,59.6641,16372,2.8068,43.6514,2841572,50531,0.1223
1/20/2021,43.707,59.8978,7616,0,43.8224,2680884,47626,0.0548
1/19/2021,43.4806,59.3774,25092,1.406,43.4416,3585090,64113,0.047
1/15/2021,43.2985,59.218,39389,1.3988,43.325,2403367,43195,0.0432
1/14/2021,43.2075,59.1118,37374,0,43.2473,1938952,34766,0.0517
1/13/2021,43.3601,59.303,16891,1.39,43.3872,3829436,68609,0.0483
1/12/2021,43.2422,59.1137,61832,4.1846,43.2487,5109933,91843,0.0489
1/11/2021,43.3334,59.2393,39505,1.3911,43.3406,1859028,33305,0.0543
1/8/2021,43.3406,59.2393,14213,1.394,43.3406,2453136,44032,0.0564
1/7/2021,43.2273,59.0811,26321,0,43.2248,5462196,98193,0.0594
1/6/2021,43.0414,58.9737,52982,2.7812,43.1463,4342548,78090,0.0684
1/5/2021,42.8746,58.6444,48362,2.7693,42.9054,2969075,53873,0.053
1/4/2021,42.8054,58.5701,28064,1.3793,42.851,3639151,65980,0.0585
12/31/2020,43.2687,59.218,27275,1.377,43.325,1827624,32961,0.0476
12/30/2020,42.9508,58.7931,20056,0,43.0142,3189899,57568,0.0335
12/29/2020,42.9328,58.8112,14499,0,43.0275,2182042,39000,0.0436
12/28/2020,42.9717,58.7691,28847,2.7894,42.9967,1903893,34051,0.0527
12/24/2020,42.7709,58.4879,30035,0,42.7909,580994.1,10468,0.0539
12/23/2020,42.5765,58.2537,4557,1.3894,42.6196,2725381,49090,0.0484
12/22/2020,42.5993,58.1906,16790,1.3831,42.5734,1536777,27749,0.0503
12/21/2020,42.6209,58.3905,14745,1.3838,42.7197,1980502,35735,0.0573
12/18/2020,42.8301,58.6429,23642,0,42.9044,4095392,73740,0.0596
12/17/2020,42.7943,58.5482,18094,4.174,42.8351,1373269,24678,0.0397
12/16/2020,42.5397,58.1801,9350,0,42.5658,1230817,22223,0.0506
12/15/2020,42.5303,58.1906,3729,0,42.5734,1462972,26479,0.0609
12/14/2020,42.1973,57.7067,22384,0,42.2194,2591126,46969,0.0501
12/11/2020,42.2084,57.6962,13668,1.3708,42.2117,1249885,22804,0.0476
12/10/2020,42.1412,57.6436,16569,1.3711,42.1733,1401327,25543,0.0377
12/9/2020,42.2741,57.875,11901,0,42.3426,1717562,31247,0.0463
12/8/2020,42.3052,57.9276,13673,0,42.3811,3224857,58618,0.118
12/7/2020,42.3026,57.7593,49755,4.1229,42.2579,2897640,52749,0.0385
12/4/2020,42.2842,57.8645,36895,1.3742,42.3349,4321099,78694,0.0553
12/3/2020,42.1621,57.5918,21269,0,42.1353,2274141,41449,0.05
12/2/2020,42.2372,57.8067,32128,1.3696,42.2925,5410789,98579,0.053
12/1/2020,42.3821,57.9802,67870,1.3721,42.4195,3629876,65796,0.0694
11/30/2020,42.2255,57.7198,31020,2.7536,42.2272,5321976,96182,0.0576
11/27/2020,42.2431,57.8657,65888,5.5368,42.334,2099621,37822,10.9627
11/25/2020,42.229,57.6989,19615,0,42.212,1357292,24506,0.0486
11/24/2020,42.193,57.8657,10771,0,42.334,5401703,97356,0.057
11/23/2020,42.1297,57.6155,65146,2.7663,42.151,1944815,35216,0.0518
11/20/2020,42.0295,57.4904,23616,0,42.0594,1816542,32907,0.0561
11/19/2020,42.1022,57.6155,14248,0,42.151,1707973,30969,0.0552
11/18/2020,41.9949,57.5113,17533,0,42.0747,2087980,37728,0.128
11/17/2020,42.2094,57.6929,13926,0,42.2075,1824799,32942,0.0849
11/16/2020,42.3025,57.824,11955,0,42.3035,7006789,126485,0.1087
11/13/2020,42.1532,57.7093,84346,6.9336,42.2196,813827.2,14744,0.0583
11/12/2020,41.815,57.2323,3607,0,41.8706,1478152,26925,0.0557
11/11/2020,41.9593,57.4382,15381,0,42.0212,1778271,32267,0.0597
11/10/2020,41.8449,57.1985,10745,8.2528,41.8459,6875480,125220,0.0602
11/9/2020,41.5594,56.8858,37171,0,41.6171,1344882,24372,0.0978
11/6/2020,41.6172,56.7664,13067,0,41.5298,1325959,24324,0.0589
11/5/2020,41.4353,56.7481,9223,0,41.5164,1234813,22617,0.061
11/4/2020,41.1499,56.1457,5880,0,41.0756,7535327,139021,0.0766
11/3/2020,40.5361,55.3638,18080,1.3489,40.5037,1882996,35400,0.0567
11/2/2020,39.9289,54.5299,15035,2.6576,39.8936,679639.9,12994,0.0596
10/30/2020,39.3445,53.8217,3018,0,39.3704,1021201,19662,0.0527
10/29/2020,39.55,54.1428,6860,0,39.6052,2545137,48712,0.0571
10/28/2020,39.2305,53.9983,20552,0,39.4995,2291742,43635,0.0574
10/27/2020,40.2527,54.9997,17301,0,40.232,1118807,20905,0.0525
10/26/2020,40.3789,55.3712,9364,0,40.5038,2771430,51715,0.0527
10/23/2020,40.7648,55.7247,22098,1.3369,40.7624,1172307,21738,0.0513
10/22/2020,40.6406,55.5776,10936,0,40.6548,3677875,68386,0.0541
10/21/2020,40.5981,55.4228,19832,2.6911,40.5415,599058.4,11108,0.0708
10/20/2020,40.6804,55.6912,4217,1.3441,40.7379,1424583,26372,0.0579
10/19/2020,40.6088,55.6087,13173,0,40.6775,1818792,33604,0.0521
10/16/2020,40.9717,56.0362,35665,1.3445,40.9902,2407867,44260,0.0563
10/15/2020,40.8457,55.8748,52057,0,40.8722,942586,17417,0.0507
10/14/2020,40.8884,55.9906,6788,0,40.9568,1128346,20792,0.0507
10/13/2020,40.9956,56.0108,7596,0,40.9716,1036967,19121,0.0508
10/12/2020,40.9579,56.1498,3925,0,41.0734,4218732,77484,0.0456
10/9/2020,40.8765,55.8807,14800,2.7121,40.8765,882531.7,16305,0.0582
10/8/2020,40.6906,55.5776,8945,0,40.6548,1099737,20431,0.058
10/7/2020,40.405,55.2726,8357,0,40.4317,945640.7,17673,0.0571
10/6/2020,39.9511,54.628,8146,0,39.9601,2479793,46496,0.0564
10/5/2020,40.2455,55.0305,15819,5.2908,40.2546,782953.3,14702,0.0529
10/2/2020,39.809,54.4731,5664,0,39.8468,939516.9,17807,0.0592
10/1/2020,39.9207,54.5898,7181,0,39.9322,869907.1,16439,0.0553
9/30/2020,39.8094,54.6023,9297,0,39.9414,1052202,19721,0.0415
9/29/2020,39.7134,54.3463,14157,1.3288,39.7542,2380566,44690,0.0441
9/28/2020,39.8612,54.6023,20053,0,39.9414,1000173,18745,0.0542
9/25/2020,39.4209,53.9675,10304,0,39.4771,567678,10863,0.0607
9/24/2020,38.9549,53.3122,5667,0,38.9977,1477268,28399,0.0561
9/23/2020,38.8583,53.2713,16566,0,38.9678,1320925,25173,0.0549
9/22/2020,39.5547,54.1313,10366,0,39.5969,1579921,30032,0.0575
9/21/2020,39.1884,53.6808,15124,2.6407,39.2674,2856297,54876,0.0591
9/18/2020,39.5998,54.2235,25826,0,39.6643,1941645,36636,0.055
9/17/2020,39.864,54.4897,9540,0,39.859,3470720,65388,0.0581
9/16/2020,40.0833,54.8685,49228,0,40.1361,3139841,58229,0.0595
9/15/2020,40.1801,54.9606,47069,6.6899,40.2035,1650155,30692,0.0658
9/14/2020,39.9854,54.7763,20349,0,40.0687,3178283,59433,0.059
9/11/2020,39.6001,54.2132,8140,0,39.6568,2166461,40941,0.0637
9/10/2020,39.4368,54.1416,10057,0,39.6044,382952.8,7205,0.0606
9/9/2020,39.9326,54.674,1527,0,39.9938,683472.1,12777,0.056
9/8/2020,39.335,53.9368,6520,0,39.4546,1574992,29802,0.0562
9/4/2020,39.7676,54.2132,10745,1.313,39.6568,3188096,60255,0.0604
9/3/2020,39.8473,54.8973,37821,0,40.1572,1492954,27774,0.0624
9/2/2020,40.1966,55.2473,5495,0,40.4133,3154754,58579,0.0483
9/1/2020,40.0059,54.7543,18324,2.6835,40.0526,1236304,23112,0.0427
8/31/2020,40.1118,55.0163,9552,0,40.2459,1507107,27840,0.0482
8/28/2020,40.1172,54.8539,12069,0,40.1271,1958780,36299,0.0401
8/27/2020,40.0813,54.925,10300,1.3504,40.1791,1138404,21051,0.047
8/26/2020,40.0754,54.9859,8409,0,40.2237,1115651,20618,0.0523
8/25/2020,40.0602,54.8844,6865,2.698,40.1494,1514684,28035,0.0468
8/24/2020,40.0724,54.9148,23938,0,40.1717,1513674,28028,0.046
8/21/2020,39.9685,54.7016,13064,0,40.0157,663142.1,12321,0.0457
8/20/2020,39.9344,54.6356,5407,0,39.9674,691350.8,12848,0.0449
8/19/2020,39.9354,54.6407,5081,0,39.9711,1725685,31985,0.0461
8/18/2020,40.0196,54.7524,20442,0,40.0528,2725753,50479,0.0307
8/17/2020,40.0055,54.8133,36637,2.6943,40.0974,1150133,21309,0.0486
8/14/2020,39.8804,54.5696,6662,0,39.9192,609776.2,11337,0.0438
8/13/2020,39.8304,54.4784,5212,0,39.8524,683360.7,12738,0.0609
8/12/2020,39.7677,54.4986,3237,0,39.8672,1772902,33036,0.0435
8/11/2020,39.5744,54.2041,16588,0,39.6518,2319540,43386,0.0411
8/10/2020,39.7055,54.4478,15271,0,39.83,2734805,51049,0.0259
8/7/2020,39.6767,54.2971,42592,5.3462,39.7198,1006223,18871,0.0486
8/6/2020,39.4468,54.0316,11218,0,39.5255,1298504,24445,0.0447
8/5/2020,39.3982,53.9402,10742,0,39.4587,2765260,52038,0.0337
8/4/2020,39.4027,53.93,28202,0,39.4513,2229278,42030,0.0346
8/3/2020,39.3197,53.8996,29860,2.6527,39.429,2356056,44381,0.036
7/31/2020,39.2874,53.7382,31071,0,39.3103,2052785,38727,0.0446
7/30/2020,39.1741,53.6373,16077,0,39.2364,2000839,37681,0.0439
7/29/2020,39.2979,53.7665,23461,0,39.331,6488548,121848,0.0479
7/28/2020,39.1048,53.5182,40672,5.3203,39.1494,2944979,55440,0.0497
7/27/2020,39.065,53.4354,14728,0,39.0888,1745297,32989,0.0418
7/24/2020,38.9371,53.2686,23397,3.9666,38.9668,2962561,56159,0.047
7/23/2020,39.0128,53.3319,28286,0,39.0131,3777738,71329,0.0406
7/22/2020,39.0518,53.3646,44422,1.3204,39.037,594620.7,11268,0.0465
7/21/2020,38.8018,53.0893,3642,0,38.8356,15952740,302359,0.0595
7/20/2020,38.6842,52.9405,197251,15.7595,38.7268,1678689,32031,0.04
7/17/2020,38.6461,52.8958,21403,0,38.6941,684169.6,13077,0.0459
7/16/2020,38.3691,52.5567,6516,0,38.446,1361706,26206,0.0503
7/15/2020,38.2547,52.4039,14339,0,38.3342,1432488,27551,0.0938
7/14/2020,38.0957,52.176,16866,2.5896,38.1675,1209437,23550,0.0501
7/13/2020,37.6248,51.7031,13567,0,37.8216,1135894,21995,0.0491
7/10/2020,37.8447,51.7612,6057,0,37.8641,1149940,22501,0.0489
7/9/2020,37.5505,51.4252,10743,2.5618,37.6183,1878469,36909,0.0457
7/8/2020,37.769,51.6903,16614,0,37.8122,1381320,27012,0.0454
7/7/2020,37.6762,51.638,14089,0,37.7739,1376284,26855,0.0735
7/6/2020,37.8121,51.8803,11324,0,37.9512,6160294,119826,0.0539
7/2/2020,37.5363,51.3315,81405,6.399,37.5498,151725.1,2967,0.0605
7/1/2020,37.4037,51.2342,1115,0,37.4786,564479.8,11134,0.0572
6/30/2020,37.1365,50.9356,2112,0,37.258,928029.9,18374,0.0524
6/29/2020,36.7469,50.1743,1000,0,36.7012,494626.1,9857,0.0587
6/26/2020,36.2469,49.705,8926,0,36.3579,352918.6,7075,0.0522
6/25/2020,36.8377,50.3479,5754,0,36.8281,203527.3,4063,0.0543
6/24/2020,36.4896,50.2794,1102,0,36.778,85505.68,1700,0.0621
6/23/2020,37.0889,50.8081,200,0,37.1648,40450.51,795,0.0527
6/22/2020,37.1406,50.801,205,0,37.1596,529001.9,10430,0.108
6/19/2020,36.993,50.6547,5007,2.5388,37.0526,252354.8,4966,0.0542
6/18/2020,37.081,50.6919,4400,0,37.0798,315357.6,6221,0.0519
6/17/2020,37.0393,50.6314,5200,0,37.0355,517951.2,10209,0.0568
6/16/2020,36.9798,50.6481,3904,0,37.0477,21794.47,429,0.0629
6/15/2020,36.6667,50.3,142,0,36.7931,219437.6,4386,0.0684
6/12/2020,36.5258,49.93,5184,0,36.5225,182176.9,3658,0.0549
6/11/2020,36.3931,50.1328,2665,0,36.6708,223081.5,4414,0.0532
6/10/2020,37.3407,51.1053,2230,0,37.3822,214773.9,4199,0.0649
6/9/2020,37.3374,51.056,2010,0,37.3461,605380.2,11844,0.0527
6/8/2020,37.4065,51.3273,10476,1.2761,37.5445,1112305,21679,0.049
6/5/2020,37.4612,51.4194,3781,0,37.6119,367536.4,7126,0.0883
6/4/2020,37.4061,51.1417,4210,0,37.4088,247557.3,4830,0.0582
6/3/2020,37.5368,51.4392,1326,0,37.6264,514291.4,9989,0.0569
6/2/2020,37.4458,51.2274,5420,3.8488,37.4715,565674.8,11042,0.0591
6/1/2020,37.3795,51.1676,7500,0,37.4277,538801.3,10514,0.0517
5/29/2020,37.4072,51.1941,1134,0,37.4471,2825029,55291,0.0555
5/28/2020,37.2839,51.14,24545,0,37.4075,2762962,53336,0.1001
5/27/2020,36.9243,50.6274,32610,0,37.0326,17776830,352088,0.0647
5/26/2020,36.7204,50.2383,350684,0,36.748,284701.2,5638,0.1055
5/22/2020,36.6037,50.0935,2838,0,36.6421,475826.5,9518,0.0839
5/21/2020,36.4786,49.9345,4471,#N/A N/A,36.5257,308779.3,6173,0.081
,,,5500,#N/A N/A,,,,
