Ticker,Security Name,Sector,Industry,Price,Weight,Return,Contribution
CRC,California Resources Corporation,Energy,Oil Gas and Consumable Fuels,50.38,0.03%,7.36%,0.18
SOFI,SoFi Technologies Inc.,Financials,Consumer Finance,7.04,0.03%,18.32%,0.41
GOLF,Acushnet Holdings Corp.,Consumer Discretionary,Leisure Products,54.63,0.03%,16.91%,0.39
ANF,Abercrombie & Fitch Co.,Consumer Discretionary,Specialty Retail,66.39,0.03%,249.97%,1.91
CRS,Carpenter Technology Corporation,Materials,Metals and Mining,68.41,0.03%,73.67%,1.13
CBZ,CBIZ Inc.,Industrials,Professional Services,56.65,0.03%,18.42%,0.42
XRAY,DENTSPLY SIRONA Inc.,Health Care,Health Care Equipment and Supplies,27.91,0.03%,-11.56%,-0.35
SYNA,Synaptics Incorporated,Information Technology,Semiconductors and Semiconductor Equipment,95.45,0.03%,-9.37%,-0.27
LNC,Lincoln National Corporation,Financials,Insurance,21.87,0.03%,-33.24%,-1.32
BILL,BILL Holdings Inc.,Information Technology,Software,57.00,0.03%,-54.54%,-3.18
SITE,SiteOne Landscape Supply Inc.,Industrials,Trading Companies and Distributors,126.25,0.02%,-7.40%,-0.21
CHH,Choice Hotels International Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,111.39,0.02%,-8.14%,-0.23
ORA,Ormat Technologies Inc.,Utilities,Independent Power and Renewable Electricity Producers,59.01,0.02%,-40.67%,-1.80
RAMP,LiveRamp Holdings Inc.,Information Technology,Software,32.57,0.02%,50.37%,0.87
FOXA,Fox Corporation,Communication Services,Media,29.59,0.02%,-1.58%,-0.04
IDCC,InterDigital Inc.,Information Technology,Software,90.50,0.02%,83.53%,1.19
ACA,Arcosa Inc.,Industrials,Construction and Engineering,70.28,0.02%,19.89%,0.43
HRI,Herc Holdings Inc.,Industrials,Trading Companies and Distributors,118.77,0.02%,-10.85%,-0.32
PLXS,Plexus Corp.,Information Technology,Electronic Equipment Instruments and Components,101.61,0.02%,-3.95%,-0.11
FBP,First BanCorp.,Financials,Banks,14.03,0.02%,-5.73%,-0.16
TEX,Terex Corporation,Industrials,Machinery,48.86,0.02%,9.35%,0.22
FELE,Franklin Electric Co. Inc.,Industrials,Machinery,87.19,0.02%,5.54%,0.14
EXLS,ExlService Holdings Inc.,Industrials,Professional Services,26.77,0.02%,-27.12%,-0.96
CNP,CenterPoint Energy Inc.,Utilities,Multi-Utilities,26.73,0.02%,-5.82%,-0.16
ACLS,Axcelis Technologies Inc.,Information Technology,Semiconductors and Semiconductor Equipment,129.39,0.02%,67.84%,1.04
IVZ,Invesco Ltd.,Financials,Capital Markets,12.96,0.02%,-31.13%,-1.16
ENS,EnerSys,Industrials,Electrical Equipment,86.08,0.02%,11.95%,0.27
HALO,Halozyme Therapeutics Inc.,Health Care,Biotechnology,37.50,0.02%,-30.52%,-1.12
SPOT,Spotify Technology S.A.,Communication Services,Entertainment,171.17,0.02%,104.48%,1.30
BCO,The Brink's Company,Industrials,Commercial Services and Supplies,73.62,0.02%,21.92%,0.46
LFUS,Littelfuse Inc.,Information Technology,Electronic Equipment Instruments and Components,226.00,0.02%,-2.95%,-0.08
TYL,Tyler Technologies Inc.,Information Technology,Software,416.38,0.02%,28.27%,0.56
EXAS,Exact Sciences Corporation,Health Care,Biotechnology,59.27,0.02%,27.93%,0.55
EXPO,Exponent Inc.,Industrials,Professional Services,73.89,0.02%,-26.25%,-0.90
MTCH,Match Group Inc.,Communication Services,Interactive Media and Services,29.12,0.02%,-43.39%,-1.93
ASO,Academy Sports and Outdoors Inc.,Consumer Discretionary,Specialty Retail,44.81,0.02%,1.78%,0.04
WU,The Western Union Company,Financials,Financial Services,11.83,0.02%,-7.65%,-0.21
HAE,Haemonetics Corporation,Health Care,Health Care Equipment and Supplies,86.67,0.02%,9.36%,0.21
MMSI,Merit Medical Systems Inc.,Health Care,Health Care Equipment and Supplies,70.94,0.02%,1.81%,0.04
RVMD,Revolution Medicines Inc.,Health Care,Biotechnology,19.65,0.02%,-11.37%,-0.32
CMS,CMS Energy Corporation,Utilities,Multi-Utilities,55.31,0.02%,-2.13%,-0.05
LBRT,Liberty Energy Inc.,Energy,Energy Equipment and Services,19.33,0.02%,9.52%,0.22
GT,The Goodyear Tire & Rubber Company,Consumer Discretionary,Automobile Components,13.01,0.02%,12.35%,0.27
IPAR,Inter Parfums Inc.,Consumer Staples,Personal Care Products,125.17,0.02%,46.66%,0.79
RBC,RBC Bearings Incorporated,Industrials,Machinery,234.58,0.02%,0.78%,0.02
AMN,AMN Healthcare Services Inc.,Health Care,Health Care Providers and Services,58.17,0.02%,-48.48%,-2.34
SPB,Spectrum Brands Holdings Inc.,Consumer Staples,Household Products,75.62,0.02%,53.04%,0.86
UBER,Uber Technologies Inc.,Industrials,Ground Transportation,52.24,0.02%,79.21%,1.10
ALKS,Alkermes plc,Health Care,Biotechnology,23.98,0.02%,1.65%,0.04
PFSI,PennyMac Financial Services Inc.,Financials,Financial Services,71.48,0.02%,26.31%,0.52
ATGE,Adtalem Global Education Inc.,Consumer Discretionary,Diversified Consumer Services,55.18,0.02%,36.08%,0.65
AROC,Archrock Inc.,Energy,Energy Equipment and Services,13.81,0.02%,65.79%,0.98
ARCB,ArcBest Corporation,Industrials,Ground Transportation,116.50,0.02%,37.92%,0.68
NSP,Insperity Inc.,Industrials,Professional Services,107.82,0.02%,-4.18%,-0.11
KOS,Kosmos Energy Ltd.,Energy,Oil Gas and Consumable Fuels,6.93,0.02%,-2.26%,-0.06
SKY,Skyline Champion Corporation,Consumer Discretionary,Household Durables,55.99,0.02%,2.64%,0.06
PBH,Prestige Consumer Healthcare Inc.,Health Care,Pharmaceuticals,58.27,0.02%,1.18%,0.03
VC,Visteon Corporation,Consumer Discretionary,Automobile Components,112.83,0.02%,-23.68%,-0.76
CWST,Casella Waste Systems Inc.,Industrials,Commercial Services and Supplies,78.67,0.02%,-1.58%,-0.04
VFC,V.F. Corporation,Consumer Discretionary,Textiles Apparel and Luxury Goods,14.15,0.02%,-54.86%,-2.96
MTZ,MasTec Inc.,Industrials,Construction and Engineering,49.10,0.02%,-48.69%,-2.30
HHH,Howard Hughes Holdings Inc.,Real Estate,Real Estate Management and Development,70.25,0.02%,3.77%,0.09
PDCO,Patterson Companies Inc.,Health Care,Health Care Providers and Services,30.87,0.02%,9.89%,0.22
STNG,Scorpio Tankers Inc.,Energy,Oil Gas and Consumable Fuels,58.15,0.02%,20.93%,0.42
ITGR,Integer Holdings Corporation,Health Care,Health Care Equipment and Supplies,86.12,0.02%,20.36%,0.41
BTU,Peabody Energy Corporation,Energy,Oil Gas and Consumable Fuels,22.23,0.02%,-17.61%,-0.51
TDC,Teradata Corporation,Information Technology,Software,46.51,0.02%,41.84%,0.71
AUB,Atlantic Union Bankshares Corporation,Financials,Banks,30.25,0.02%,-8.76%,-0.23
ADNT,Adient plc,Consumer Discretionary,Automobile Components,31.32,0.02%,-22.48%,-0.70
RCM,R1 RCM Inc.,Health Care,Health Care Providers and Services,9.96,0.02%,16.49%,0.34
INCY,Incyte Corporation,Health Care,Biotechnology,53.12,0.02%,-31.48%,-1.10
VAC,Marriott Vacations Worldwide Corporation,Consumer Discretionary,Hotels Restaurants and Leisure,76.02,0.02%,-46.28%,-2.06
ITRI,Itron Inc.,Information Technology,Electronic Equipment Instruments and Components,63.53,0.02%,15.15%,0.31
CFG,Citizens Financial Group Inc.,Financials,Banks,24.95,0.02%,-36.52%,-1.36
WIRE,Encore Wire Corporation,Industrials,Electrical Equipment,186.76,0.02%,23.89%,0.46
SPXC,SPX Technologies Inc.,Industrials,Machinery,84.60,0.02%,16.67%,0.34
ALIT,Alight Inc.,Industrials,Professional Services,6.99,0.02%,-29.04%,-0.97
MOGA,Moog Inc.,Industrials,Aerospace and Defense,135.39,0.02%,57.44%,0.86
AAL,American Airlines Group Inc.,Industrials,Passenger Airlines,11.78,0.02%,-20.83%,-0.62
FCF,First Commonwealth Financial Corporation,Financials,Banks,12.58,0.02%,-11.44%,-0.30
KLIC,Kulicke and Soffa Industries Inc.,Information Technology,Semiconductors and Semiconductor Equipment,44.89,0.02%,-2.82%,-0.07
MYGN,Myriad Genetics Inc.,Health Care,Biotechnology,16.49,0.02%,-21.44%,-0.64
PNW,Pinnacle West Capital Corporation,Utilities,Electric Utilities,68.94,0.02%,0.66%,0.02
CGNX,Cognex Corporation,Information Technology,Electronic Equipment Instruments and Components,35.35,0.02%,-30.51%,-1.03
CEIX,CONSOL Energy Inc.,Energy,Oil Gas and Consumable Fuels,94.99,0.02%,68.24%,0.95
S,SentinelOne Inc.,Information Technology,Software,16.05,0.02%,-15.75%,-0.44
BCPC,Balchem Corporation,Materials,Chemicals,118.78,0.02%,-15.28%,-0.42
KBH,KB Home,Consumer Discretionary,Household Durables,50.82,0.02%,64.22%,0.91
PWSC,PowerSchool Holdings Inc.,Information Technology,Software,21.92,0.02%,9.82%,0.21
SHOO,Steven Madden Ltd.,Consumer Discretionary,Textiles Apparel and Luxury Goods,33.99,0.02%,5.63%,0.12
CRK,Comstock Resources Inc.,Energy,Oil Gas and Consumable Fuels,11.17,0.02%,-37.44%,-1.38
GBCI,Glacier Bancorp Inc.,Financials,Banks,31.24,0.02%,-43.75%,-1.79
ACIW,ACI Worldwide Inc.,Information Technology,Software,25.96,0.02%,24.93%,0.46
FFIN,First Financial Bankshares Inc.,Financials,Banks,24.86,0.02%,-32.90%,-1.12
BEN,Franklin Resources Inc.,Financials,Capital Markets,22.50,0.02%,-13.74%,-0.36
POWI,Power Integrations Inc.,Information Technology,Semiconductors and Semiconductor Equipment,71.57,0.02%,-7.41%,-0.18
WSBC,WesBanco Inc.,Financials,Banks,25.29,0.02%,-33.48%,-1.15
PAYC,Paycom Software Inc.,Industrials,Professional Services,172.00,0.02%,-49.33%,-2.22
CABO,Cable One Inc.,Communication Services,Media,522.75,0.02%,-26.58%,-0.82
BMI,Badger Meter Inc.,Information Technology,Electronic Equipment Instruments and Components,144.63,0.02%,30.92%,0.54
UMBF,UMB Financial Corporation,Financials,Banks,66.79,0.02%,-20.00%,-0.57
TGNA,TEGNA Inc.,Communication Services,Media,15.61,0.02%,-15.85%,-0.43
SHC,Sotera Health Company,Health Care,Life Sciences Tools and Services,13.07,0.02%,78.31%,0.99
JBLU,JetBlue Airways Corporation,Industrials,Passenger Airlines,3.97,0.02%,-51.05%,-2.35
ROCK,Gibraltar Industries Inc.,Industrials,Building Products,66.04,0.02%,25.69%,0.46
SIG,Signet Jewelers Limited,Consumer Discretionary,Specialty Retail,71.44,0.02%,9.38%,0.19
PRFT,Perficient Inc.,Information Technology,IT Services,59.90,0.02%,-15.20%,-0.40
SFL,SFL Corporation Ltd.,Energy,Oil Gas and Consumable Fuels,10.96,0.02%,15.32%,0.30
NFG,National Fuel Gas Company,Utilities,Gas Utilities,50.76,0.02%,-19.47%,-0.54
PARR,Par Pacific Holdings Inc.,Energy,Oil Gas and Consumable Fuels,33.09,0.02%,38.98%,0.62
TDW,Tidewater Inc.,Energy,Energy Equipment and Services,60.63,0.02%,85.58%,1.02
TDOC,Teladoc Health Inc.,Health Care,Health Care Technology,15.66,0.02%,-52.99%,-2.50
HLNE,Hamilton Lane Incorporated,Financials,Capital Markets,89.70,0.02%,20.51%,0.38
CRVL,CorVel Corporation,Health Care,Health Care Providers and Services,201.86,0.02%,33.28%,0.55
ETSY,Etsy Inc.,Consumer Discretionary,Broadline Retail,63.21,0.02%,-45.34%,-1.83
MTSI,MACOM Technology Solutions Holdings Inc.,Information Technology,Semiconductors and Semiconductor Equipment,78.33,0.02%,10.26%,0.20
NBIX,Neurocrine Biosciences Inc.,Health Care,Biotechnology,110.25,0.02%,-9.21%,-0.22
ENOV,Enovis Corporation,Health Care,Health Care Equipment and Supplies,48.21,0.02%,-13.54%,-0.34
WERN,Werner Enterprises Inc.,Industrials,Ground Transportation,37.22,0.02%,-8.32%,-0.20
LEG,Leggett & Platt Incorporated,Consumer Discretionary,Household Durables,22.52,0.02%,-34.26%,-1.13
IBOC,International Bancshares Corporation,Financials,Banks,44.78,0.02%,-9.43%,-0.23
CATY,Cathay General Bancorp,Financials,Banks,34.77,0.02%,-22.55%,-0.63
CXT,Crane NXT Co.,Information Technology,Electronic Equipment Instruments and Components,51.10,0.02%,,
PSTG,Pure Storage Inc.,Information Technology,Technology Hardware Storage and Peripherals,35.94,0.02%,16.76%,0.31
LGIH,LGI Homes Inc.,Consumer Discretionary,Household Durables,112.19,0.02%,18.69%,0.34
VSH,Vishay Intertechnology Inc.,Information Technology,Electronic Equipment Instruments and Components,21.41,0.02%,-1.89%,-0.04
PRGS,Progress Software Corporation,Information Technology,Software,52.08,0.02%,1.63%,0.03
SNAP,Snap Inc.,Communication Services,Interactive Media and Services,11.30,0.02%,-2.42%,-0.05
M,Macy's Inc.,Consumer Discretionary,Broadline Retail,10.74,0.02%,-46.74%,-1.88
BLKB,Blackbaud Inc.,Information Technology,Software,72.13,0.02%,21.37%,0.38
SANM,Sanmina Corporation,Information Technology,Electronic Equipment Instruments and Components,47.67,0.02%,-29.49%,-0.90
SDRL,Seadrill Limited,Energy,Energy Equipment and Services,40.71,0.02%,28.58%,0.48
BKH,Black Hills Corporation,Utilities,Multi-Utilities,48.29,0.02%,-25.04%,-0.72
HEIA,HEICO Corporation,Industrials,Aerospace and Defense,133.61,0.02%,7.33%,0.15
VLTO,Veralto Corporation,Industrials,Commercial Services and Supplies,72.98,0.02%,,
HUBG,Hub Group Inc.,Industrials,Air Freight and Logistics,71.33,0.02%,-15.14%,-0.38
BHF,Brighthouse Financial Inc.,Financials,Insurance,46.97,0.02%,-13.85%,-0.34
KTOS,Kratos Defense & Security Solutions Inc.,Industrials,Aerospace and Defense,18.11,0.02%,65.09%,0.84
BYD,Boyd Gaming Corporation,Consumer Discretionary,Hotels Restaurants and Leisure,56.31,0.02%,-4.02%,-0.09
H,Hyatt Hotels Corporation,Consumer Discretionary,Hotels Restaurants and Leisure,107.58,0.02%,12.24%,0.23
ABM,ABM Industries Incorporated,Industrials,Commercial Services and Supplies,39.76,0.02%,-9.39%,-0.22
AES,The AES Corporation,Utilities,Independent Power and Renewable Electricity Producers,15.54,0.02%,-42.85%,-1.59
CPA,Copa Holdings S.A.,Industrials,Passenger Airlines,87.50,0.02%,18.70%,0.33
BSY,Bentley Systems Incorporated,Information Technology,Software,51.61,0.02%,33.80%,0.54
AEIS,Advanced Energy Industries Inc.,Information Technology,Electronic Equipment Instruments and Components,87.61,0.02%,-4.78%,-0.11
MRTX,Mirati Therapeutics Inc.,Health Care,Biotechnology,56.26,0.02%,-23.05%,-0.63
TRN,Trinity Industries Inc.,Industrials,Machinery,23.32,0.02%,-18.59%,-0.48
GMS,GMS Inc.,Industrials,Trading Companies and Distributors,62.83,0.02%,24.34%,0.41
BDC,Belden Inc.,Information Technology,Electronic Equipment Instruments and Components,64.96,0.02%,-17.81%,-0.46
RUSHA,Rush Enterprises Inc.,Industrials,Trading Companies and Distributors,37.87,0.02%,12.87%,0.24
FOX,Fox Corporation,Communication Services,Media,27.57,0.02%,-2.57%,-0.06
DY,Dycom Industries Inc.,Industrials,Construction and Engineering,83.21,0.02%,-23.56%,-0.64
FHB,First Hawaiian Inc.,Financials,Banks,18.11,0.02%,-29.08%,-0.86
AXON,Axon Enterprise Inc.,Industrials,Aerospace and Defense,218.66,0.02%,19.53%,0.34
PPC,Pilgrim's Pride Corporation,Consumer Staples,Food Products,26.13,0.02%,3.08%,0.06
AZTA,Azenta Inc.,Health Care,Life Sciences Tools and Services,47.81,0.02%,-2.43%,-0.05
FULT,Fulton Financial Corporation,Financials,Banks,13.49,0.02%,-23.77%,-0.65
DBX,Dropbox Inc.,Information Technology,Software,27.03,0.02%,17.22%,0.30
FIZZ,National Beverage Corp.,Consumer Staples,Beverages,48.81,0.02%,0.06%,0.00
AIR,AAR Corp.,Industrials,Aerospace and Defense,65.01,0.02%,44.72%,0.64
IART,Integra LifeSciences Holdings Corporation,Health Care,Health Care Equipment and Supplies,36.60,0.02%,-31.54%,-0.95
UGI,UGI Corporation,Utilities,Gas Utilities,20.64,0.02%,-41.89%,-1.49
DIOD,Diodes Incorporated,Information Technology,Semiconductors and Semiconductor Equipment,63.46,0.02%,-23.15%,-0.62
MCY,Mercury General Corporation,Financials,Insurance,35.71,0.02%,-0.64%,-0.01
ARCH,Arch Resources Inc.,Materials,Metals and Mining,145.34,0.02%,11.90%,0.22
KFY,Korn Ferry,Industrials,Professional Services,47.70,0.02%,-15.05%,-0.36
GNW,Genworth Financial Inc.,Financials,Insurance,5.61,0.02%,18.60%,0.32
SEM,Select Medical Holdings Corporation,Health Care,Health Care Providers and Services,21.87,0.02%,-11.22%,-0.26
CNO,CNO Financial Group Inc.,Financials,Insurance,24.26,0.02%,9.20%,0.17
WOLF,Wolfspeed Inc.,Information Technology,Semiconductors and Semiconductor Equipment,32.28,0.02%,-64.84%,-3.79
INSW,International Seaways Inc.,Energy,Oil Gas and Consumable Fuels,47.87,0.02%,28.56%,0.45
MQ,Marqeta Inc.,Financials,Financial Services,5.87,0.02%,-22.05%,-0.58
TW,Tradeweb Markets Inc.,Financials,Capital Markets,92.79,0.02%,57.92%,0.75
SAM,The Boston Beer Company Inc.,Consumer Staples,Beverages,336.72,0.02%,-18.30%,-0.46
ZI,ZoomInfo Technologies Inc.,Communication Services,Interactive Media and Services,12.55,0.02%,-61.46%,-3.25
KN,Knowles Corporation,Information Technology,Electronic Equipment Instruments and Components,15.48,0.02%,2.65%,0.05
BBWI,Bath & Body Works Inc.,Consumer Discretionary,Specialty Retail,29.73,0.02%,-15.57%,-0.37
VMW,VMware Inc.,Information Technology,Software,149.23,0.02%,28.68%,0.45
AVNT,Avient Corporation,Materials,Chemicals,32.25,0.02%,-1.16%,-0.02
WD,Walker & Dunlop Inc.,Financials,Financial Services,73.62,0.02%,-10.65%,-0.24
PYCR,Paycor HCM Inc.,Industrials,Professional Services,19.61,0.02%,-29.15%,-0.83
EVRG,Evergy Inc.,Utilities,Electric Utilities,48.05,0.02%,-15.62%,-0.37
DLB,Dolby Laboratories Inc.,Information Technology,Software,86.68,0.02%,24.88%,0.40
CVI,CVR Energy Inc.,Energy,Oil Gas and Consumable Fuels,30.54,0.02%,-9.40%,-0.21
CCS,Century Communities Inc.,Consumer Discretionary,Household Durables,68.57,0.02%,41.43%,0.58
KTB,Kontoor Brands Inc.,Consumer Discretionary,Textiles Apparel and Luxury Goods,47.92,0.02%,21.98%,0.36
FHI,Federated Hermes Inc.,Financials,Capital Markets,31.91,0.02%,-7.13%,-0.15
NCNO,nCino Inc.,Information Technology,Software,27.93,0.02%,-4.64%,-0.10
OGE,OGE Energy Corp.,Utilities,Electric Utilities,33.56,0.02%,-8.51%,-0.18
BOX,Box Inc.,Information Technology,Software,25.50,0.02%,-11.58%,-0.26
OII,Oceaneering International Inc.,Energy,Energy Equipment and Services,21.57,0.02%,45.45%,0.62
DT,Dynatrace Inc.,Information Technology,Software,51.40,0.02%,34.24%,0.50
AX,Axos Financial Inc.,Financials,Banks,33.36,0.02%,-21.75%,-0.55
LANC,Lancaster Colony Corporation,Consumer Staples,Food Products,167.15,0.02%,-16.76%,-0.40
FRPT,Freshpet Inc.,Consumer Staples,Food Products,67.43,0.02%,-2.57%,-0.05
SLAB,Silicon Laboratories Inc.,Information Technology,Semiconductors and Semiconductor Equipment,93.71,0.02%,-33.65%,-1.00
NWL,Newell Brands Inc.,Consumer Discretionary,Household Durables,6.67,0.02%,-50.42%,-1.99
LITE,Lumentum Holdings Inc.,Information Technology,Communications Equipment,40.92,0.02%,-29.12%,-0.80
SWX,Southwest Gas Holdings Inc.,Utilities,Gas Utilities,58.75,0.02%,-7.06%,-0.15
IRDM,Iridium Communications Inc.,Communication Services,Diversified Telecommunication Services,35.51,0.02%,-27.92%,-0.76
TCBI,Texas Capital Bancshares Inc.,Financials,Banks,54.39,0.02%,-11.05%,-0.24
HI,Hillenbrand Inc.,Industrials,Machinery,39.04,0.02%,-13.31%,-0.30
NAVI,Navient Corporation,Financials,Consumer Finance,16.50,0.02%,7.16%,0.13
ABCB,Ameris Bancorp,Financials,Banks,39.81,0.02%,-24.44%,-0.63
CRI,Carter's Inc.,Consumer Discretionary,Textiles Apparel and Luxury Goods,68.91,0.02%,-1.73%,-0.03
IOSP,Innospec Inc.,Materials,Chemicals,103.43,0.02%,-3.20%,-0.06
LCII,LCI Industries,Consumer Discretionary,Automobile Components,108.87,0.02%,6.56%,0.12
KSS,Kohl's Corporation,Consumer Discretionary,Broadline Retail,20.86,0.02%,-27.41%,-0.73
RNST,Renasant Corporation,Financials,Banks,25.87,0.02%,-34.45%,-1.02
HTLF,Heartland Financial USA Inc.,Financials,Banks,28.21,0.02%,-41.11%,-1.35
GTES,Gates Industrial Corporation plc,Industrials,Machinery,11.30,0.02%,-5.20%,-0.11
PATK,Patrick Industries Inc.,Consumer Discretionary,Automobile Components,78.29,0.02%,44.86%,0.59
OTTR,Otter Tail Corporation,Utilities,Electric Utilities,77.08,0.02%,44.96%,0.59
ZD,Ziff Davis Inc.,Communication Services,Interactive Media and Services,59.75,0.02%,-32.10%,-0.90
NPO,EnPro Industries Inc.,Industrials,Machinery,123.73,0.02%,3.04%,0.06
SEAS,SeaWorld Entertainment Inc.,Consumer Discretionary,Hotels Restaurants and Leisure,46.96,0.02%,-15.00%,-0.34
HOPE,Hope Bancorp Inc.,Financials,Banks,9.20,0.02%,-29.53%,-0.80
YELP,Yelp Inc.,Communication Services,Interactive Media and Services,43.59,0.02%,43.81%,0.58
IBKR,Interactive Brokers Group Inc.,Financials,Capital Markets,81.61,0.02%,11.49%,0.20
ASB,Associated Banc-Corp,Financials,Banks,16.60,0.02%,-28.58%,-0.76
UCBI,United Community Banks Inc.,Financials,Banks,23.15,0.02%,-36.62%,-1.10
TBBK,The Bancorp Inc.,Financials,Banks,37.52,0.02%,27.36%,0.41
FORM,FormFactor Inc.,Information Technology,Semiconductors and Semiconductor Equipment,36.94,0.02%,66.70%,0.76
MDRX,Veradigm Inc.,Health Care,Health Care Technology,12.89,0.02%,-28.67%,-0.76
LIVN,LivaNova PLC,Health Care,Health Care Equipment and Supplies,46.72,0.02%,-10.34%,-0.22
KWR,Quaker Chemical Corporation,Materials,Chemicals,165.63,0.02%,-17.71%,-0.40
LNT,Alliant Energy Corporation,Utilities,Electric Utilities,47.61,0.02%,-8.64%,-0.18
REZI,Resideo Technologies Inc.,Industrials,Building Products,15.71,0.02%,-7.37%,-0.15
